request_id,description,request_type_id,request_type,request_status,state_title,state_stage,entdate,entuser,entuser_full_name,deployment_date,deployment_attempt_no,environment_id,environment_name,application_id,application_name
104,Continue On Error 4,5,URGENT,OPEN,Open,APPROVAL,02.08.2016 10:23:03,9,Release Manager,02.08.2016 10:24:35,0,17,LOCAL FOR DEMO,202,Oracle DB
9,New URGENT,5,URGENT,OPEN,Open,APPROVAL,11.11.2015 12:59:55,9,Development Manager,11.11.2015 13:00:53,1,17,LOCAL FOR DEMO,204,War Applications on local
46,On Error Denemesi,5,URGENT,OPEN,Open,APPROVAL,04.01.2016 12:42:21,9,Development Manager,04.01.2016 12:35:13,1,17,LOCAL FOR DEMO,202,Oracle DB
46,On Error Denemesi,5,URGENT,OPEN,Open,APPROVAL,04.01.2016 12:42:21,9,Development Manager,04.01.2016 12:35:13,1,17,LOCAL FOR DEMO,204,War Applications on local
55,ssss,5,URGENT,OPEN,Open,APPROVAL,07.01.2016 12:47:58,9,Development Manager,06.01.2016 16:02:37,0,17,LOCAL FOR DEMO,1,app for git
57,Old Version Check,5,URGENT,OPEN,Open,APPROVAL,06.01.2016 16:04:41,9,Development Manager,06.01.2016 20:50:03,0,17,LOCAL FOR DEMO,204,War Applications on local
61,Skip edilen memberler case i,5,URGENT,OPEN,Open,APPROVAL,13.01.2016 16:05:21,9,Development Manager,13.01.2016 16:05:09,1,17,LOCAL FOR DEMO,204,War Applications on local
62,Skip edilen memberler case i 2 ,5,URGENT,OPEN,Open,APPROVAL,13.01.2016 17:08:29,9,Development Manager,13.01.2016 16:14:54,2,17,LOCAL FOR DEMO,204,War Applications on local
104,Continue On Error 4,5,URGENT,OPEN,Open,APPROVAL,02.08.2016 10:23:03,9,Development Manager,02.08.2016 10:24:35,0,17,LOCAL FOR DEMO,204,War Applications on local
104,Continue On Error 4,5,URGENT,OPEN,Open,APPROVAL,02.08.2016 10:23:03,9,Development Manager,02.08.2016 10:24:35,0,17,LOCAL FOR DEMO,202,Oracle DB
9,New URGENT,5,URGENT,OPEN,Open,APPROVAL,11.11.2015 12:59:55,9,Test Manager,11.11.2015 13:00:53,1,17,LOCAL FOR DEMO,204,War Applications on local
46,On Error Denemesi,5,URGENT,OPEN,Open,APPROVAL,04.01.2016 12:42:21,9,Test Manager,04.01.2016 12:35:13,1,17,LOCAL FOR DEMO,202,Oracle DB
46,On Error Denemesi,5,URGENT,OPEN,Open,APPROVAL,04.01.2016 12:42:21,9,Test Manager,04.01.2016 12:35:13,1,17,LOCAL FOR DEMO,204,War Applications on local
55,ssss,5,URGENT,OPEN,Open,APPROVAL,07.01.2016 12:47:58,9,Test Manager,06.01.2016 16:02:37,0,17,LOCAL FOR DEMO,1,app for git
57,Old Version Check,5,URGENT,OPEN,Open,APPROVAL,06.01.2016 16:04:41,9,Test Manager,06.01.2016 20:50:03,0,17,LOCAL FOR DEMO,204,War Applications on local
61,Skip edilen memberler case i,5,URGENT,OPEN,Open,APPROVAL,13.01.2016 16:05:21,9,Test Manager,13.01.2016 16:05:09,1,17,LOCAL FOR DEMO,204,War Applications on local
62,Skip edilen memberler case i 2 ,5,URGENT,OPEN,Open,APPROVAL,13.01.2016 17:08:29,9,Test Manager,13.01.2016 16:14:54,2,17,LOCAL FOR DEMO,204,War Applications on local
104,Continue On Error 4,5,URGENT,OPEN,Open,APPROVAL,02.08.2016 10:23:03,9,Test Manager,02.08.2016 10:24:35,0,17,LOCAL FOR DEMO,204,War Applications on local
104,Continue On Error 4,5,URGENT,OPEN,Open,APPROVAL,02.08.2016 10:23:03,9,Test Manager,02.08.2016 10:24:35,0,17,LOCAL FOR DEMO,202,Oracle DB
9,New URGENT,5,URGENT,OPEN,Open,APPROVAL,11.11.2015 12:59:55,9,Tester User 3,11.11.2015 13:00:53,1,17,LOCAL FOR DEMO,204,War Applications on local
46,On Error Denemesi,5,URGENT,OPEN,Open,APPROVAL,04.01.2016 12:42:21,9,Tester User 3,04.01.2016 12:35:13,1,17,LOCAL FOR DEMO,202,Oracle DB
46,On Error Denemesi,5,URGENT,OPEN,Open,APPROVAL,04.01.2016 12:42:21,9,Tester User 3,04.01.2016 12:35:13,1,17,LOCAL FOR DEMO,204,War Applications on local
55,ssss,5,URGENT,OPEN,Open,APPROVAL,07.01.2016 12:47:58,9,Tester User 3,06.01.2016 16:02:37,0,17,LOCAL FOR DEMO,1,app for git
57,Old Version Check,5,URGENT,OPEN,Open,APPROVAL,06.01.2016 16:04:41,9,Tester User 3,06.01.2016 20:50:03,0,17,LOCAL FOR DEMO,204,War Applications on local
61,Skip edilen memberler case i,5,URGENT,OPEN,Open,APPROVAL,13.01.2016 16:05:21,9,Tester User 3,13.01.2016 16:05:09,1,17,LOCAL FOR DEMO,204,War Applications on local
62,Skip edilen memberler case i 2 ,5,URGENT,OPEN,Open,APPROVAL,13.01.2016 17:08:29,9,Tester User 3,13.01.2016 16:14:54,2,17,LOCAL FOR DEMO,204,War Applications on local
104,Continue On Error 4,5,URGENT,OPEN,Open,APPROVAL,02.08.2016 10:23:03,9,Tester User 3,02.08.2016 10:24:35,0,17,LOCAL FOR DEMO,204,War Applications on local
104,Continue On Error 4,5,URGENT,OPEN,Open,APPROVAL,02.08.2016 10:23:03,9,Tester User 3,02.08.2016 10:24:35,0,17,LOCAL FOR DEMO,202,Oracle DB
9,New URGENT,5,URGENT,OPEN,Open,APPROVAL,11.11.2015 12:59:55,9,Erdinc BAL,11.11.2015 13:00:53,1,17,LOCAL FOR DEMO,204,War Applications on local
46,On Error Denemesi,5,URGENT,OPEN,Open,APPROVAL,04.01.2016 12:42:21,9,Erdinc BAL,04.01.2016 12:35:13,1,17,LOCAL FOR DEMO,202,Oracle DB
46,On Error Denemesi,5,URGENT,OPEN,Open,APPROVAL,04.01.2016 12:42:21,9,Erdinc BAL,04.01.2016 12:35:13,1,17,LOCAL FOR DEMO,204,War Applications on local
55,ssss,5,URGENT,OPEN,Open,APPROVAL,07.01.2016 12:47:58,9,Erdinc BAL,06.01.2016 16:02:37,0,17,LOCAL FOR DEMO,1,app for git
57,Old Version Check,5,URGENT,OPEN,Open,APPROVAL,06.01.2016 16:04:41,9,Erdinc BAL,06.01.2016 20:50:03,0,17,LOCAL FOR DEMO,204,War Applications on local
61,Skip edilen memberler case i,5,URGENT,OPEN,Open,APPROVAL,13.01.2016 16:05:21,9,Erdinc BAL,13.01.2016 16:05:09,1,17,LOCAL FOR DEMO,204,War Applications on local
62,Skip edilen memberler case i 2 ,5,URGENT,OPEN,Open,APPROVAL,13.01.2016 17:08:29,9,Erdinc BAL,13.01.2016 16:14:54,2,17,LOCAL FOR DEMO,204,War Applications on local
104,Continue On Error 4,5,URGENT,OPEN,Open,APPROVAL,02.08.2016 10:23:03,9,Erdinc BAL,02.08.2016 10:24:35,0,17,LOCAL FOR DEMO,204,War Applications on local
104,Continue On Error 4,5,URGENT,OPEN,Open,APPROVAL,02.08.2016 10:23:03,9,Erdinc BAL,02.08.2016 10:24:35,0,17,LOCAL FOR DEMO,202,Oracle DB
9,New URGENT,5,URGENT,OPEN,Open,APPROVAL,11.11.2015 12:59:55,9,Adaoto Plasiyer,11.11.2015 13:00:53,1,17,LOCAL FOR DEMO,204,War Applications on local
46,On Error Denemesi,5,URGENT,OPEN,Open,APPROVAL,04.01.2016 12:42:21,9,Adaoto Plasiyer,04.01.2016 12:35:13,1,17,LOCAL FOR DEMO,202,Oracle DB
46,On Error Denemesi,5,URGENT,OPEN,Open,APPROVAL,04.01.2016 12:42:21,9,Adaoto Plasiyer,04.01.2016 12:35:13,1,17,LOCAL FOR DEMO,204,War Applications on local
55,ssss,5,URGENT,OPEN,Open,APPROVAL,07.01.2016 12:47:58,9,Adaoto Plasiyer,06.01.2016 16:02:37,0,17,LOCAL FOR DEMO,1,app for git
57,Old Version Check,5,URGENT,OPEN,Open,APPROVAL,06.01.2016 16:04:41,9,Adaoto Plasiyer,06.01.2016 20:50:03,0,17,LOCAL FOR DEMO,204,War Applications on local
61,Skip edilen memberler case i,5,URGENT,OPEN,Open,APPROVAL,13.01.2016 16:05:21,9,Adaoto Plasiyer,13.01.2016 16:05:09,1,17,LOCAL FOR DEMO,204,War Applications on local
62,Skip edilen memberler case i 2 ,5,URGENT,OPEN,Open,APPROVAL,13.01.2016 17:08:29,9,Adaoto Plasiyer,13.01.2016 16:14:54,2,17,LOCAL FOR DEMO,204,War Applications on local
104,Continue On Error 4,5,URGENT,OPEN,Open,APPROVAL,02.08.2016 10:23:03,9,Adaoto Plasiyer,02.08.2016 10:24:35,0,17,LOCAL FOR DEMO,204,War Applications on local
104,Continue On Error 4,5,URGENT,OPEN,Open,APPROVAL,02.08.2016 10:23:03,9,Adaoto Plasiyer,02.08.2016 10:24:35,0,17,LOCAL FOR DEMO,202,Oracle DB
48,Deneme 2 on error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,04.01.2016 12:49:18,9,Admin Admin,04.01.2016 12:48:10,3,17,LOCAL FOR DEMO,202,Oracle DB
48,Deneme 2 on error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,04.01.2016 12:49:18,9,Admin Admin,04.01.2016 12:48:10,3,17,LOCAL FOR DEMO,204,War Applications on local
49,sss,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,04.01.2016 13:42:47,9,Admin Admin,04.01.2016 13:38:38,2,17,LOCAL FOR DEMO,202,Oracle DB
49,sss,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,04.01.2016 13:42:47,9,Admin Admin,04.01.2016 13:38:38,2,17,LOCAL FOR DEMO,204,War Applications on local
63,xxxxxxxxxxxxxxxxxxxxxxxxx,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,13.01.2016 17:39:40,9,Admin Admin,13.01.2016 17:39:00,2,17,LOCAL FOR DEMO,204,War Applications on local
67,deneme deployment,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,26.01.2016 06:12:20,9,Admin Admin,26.01.2016 06:09:27,1,17,LOCAL FOR DEMO,204,War Applications on local
67,deneme deployment,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,26.01.2016 06:12:20,9,Admin Admin,26.01.2016 06:09:27,1,17,LOCAL FOR DEMO,202,Oracle DB
73,File Check Deneme,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,05.02.2016 12:28:26,9,Admin Admin,05.02.2016 12:27:54,2,17,LOCAL FOR DEMO,1,app for git
82,xx,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,07.03.2016 12:06:14,9,Admin Admin,07.03.2016 12:05:48,1,17,LOCAL FOR DEMO,204,War Applications on local
87,shell deployment,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,04.05.2016 11:10:37,9,Admin Admin,04.05.2016 11:10:05,1,17,LOCAL FOR DEMO,205,Shell Dummy App
92,deneme deployment,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,04.05.2016 14:00:51,9,Admin Admin,04.05.2016 13:59:59,3,17,LOCAL FOR DEMO,208,Long Running Application For Test
97,Deploy - Stop On Error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 15:19:51,9,Admin Admin,01.08.2016 15:13:45,1,17,LOCAL FOR DEMO,204,War Applications on local
97,Deploy - Stop On Error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 15:19:51,9,Admin Admin,01.08.2016 15:13:45,1,17,LOCAL FOR DEMO,202,Oracle DB
99,Continue On Error 2,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 15:30:27,9,Admin Admin,01.08.2016 15:26:06,1,17,LOCAL FOR DEMO,204,War Applications on local
99,Continue On Error 2,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 15:30:27,9,Admin Admin,01.08.2016 15:26:06,1,17,LOCAL FOR DEMO,202,Oracle DB
100,Continue On Error 2,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 15:42:21,9,Admin Admin,01.08.2016 15:37:57,1,17,LOCAL FOR DEMO,204,War Applications on local
100,Continue On Error 2,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 15:42:21,9,Admin Admin,01.08.2016 15:37:57,1,17,LOCAL FOR DEMO,202,Oracle DB
101,Continue On Error 3,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 15:55:25,9,Admin Admin,01.08.2016 15:50:54,1,17,LOCAL FOR DEMO,204,War Applications on local
101,Continue On Error 3,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 15:55:25,9,Admin Admin,01.08.2016 15:50:54,1,17,LOCAL FOR DEMO,202,Oracle DB
102,Continue on error log addded,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 17:46:58,9,Admin Admin,01.08.2016 17:42:34,1,17,LOCAL FOR DEMO,204,War Applications on local
102,Continue on error log addded,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 17:46:58,9,Admin Admin,01.08.2016 17:42:34,1,17,LOCAL FOR DEMO,202,Oracle DB
105,x,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 10:33:34,9,Admin Admin,02.08.2016 10:27:24,1,17,LOCAL FOR DEMO,204,War Applications on local
105,x,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 10:33:34,9,Admin Admin,02.08.2016 10:27:24,1,17,LOCAL FOR DEMO,202,Oracle DB
107,Coninut On Error 5,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 11:32:26,9,Admin Admin,02.08.2016 11:26:55,1,17,LOCAL FOR DEMO,204,War Applications on local
107,Coninut On Error 5,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 11:32:26,9,Admin Admin,02.08.2016 11:26:55,1,17,LOCAL FOR DEMO,202,Oracle DB
108,Continue on Error 6,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 12:27:25,9,Admin Admin,02.08.2016 12:22:28,1,17,LOCAL FOR DEMO,204,War Applications on local
108,Continue on Error 6,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 12:27:25,9,Admin Admin,02.08.2016 12:22:28,1,17,LOCAL FOR DEMO,202,Oracle DB
109,Continue On Error 7,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 12:43:55,9,Admin Admin,02.08.2016 12:39:29,1,17,LOCAL FOR DEMO,204,War Applications on local
109,Continue On Error 7,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 12:43:55,9,Admin Admin,02.08.2016 12:39:29,1,17,LOCAL FOR DEMO,202,Oracle DB
110,Continue On Error 8,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 13:20:51,9,Admin Admin,02.08.2016 13:19:15,1,17,LOCAL FOR DEMO,204,War Applications on local
110,Continue On Error 8,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 13:20:51,9,Admin Admin,02.08.2016 13:19:15,1,17,LOCAL FOR DEMO,202,Oracle DB
111,Continue On Error 9,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 13:33:56,9,Admin Admin,02.08.2016 13:29:28,1,17,LOCAL FOR DEMO,204,War Applications on local
111,Continue On Error 9,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 13:33:56,9,Admin Admin,02.08.2016 13:29:28,1,17,LOCAL FOR DEMO,202,Oracle DB
112,Stop On Error x,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 14:02:56,9,Admin Admin,02.08.2016 14:01:07,1,17,LOCAL FOR DEMO,204,War Applications on local
112,Stop On Error x,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 14:02:56,9,Admin Admin,02.08.2016 14:01:07,1,17,LOCAL FOR DEMO,202,Oracle DB
113,Stop On Error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 14:49:25,9,Admin Admin,02.08.2016 14:48:53,2,17,LOCAL FOR DEMO,204,War Applications on local
113,Stop On Error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 14:49:25,9,Admin Admin,02.08.2016 14:48:53,2,17,LOCAL FOR DEMO,202,Oracle DB
114,Continue on error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 14:15:57,9,Admin Admin,02.08.2016 14:11:01,1,17,LOCAL FOR DEMO,204,War Applications on local
114,Continue on error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 14:15:57,9,Admin Admin,02.08.2016 14:11:01,1,17,LOCAL FOR DEMO,202,Oracle DB
115,Continuoe On Error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 14:37:51,9,Admin Admin,02.08.2016 14:33:47,1,17,LOCAL FOR DEMO,204,War Applications on local
115,Continuoe On Error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 14:37:51,9,Admin Admin,02.08.2016 14:33:47,1,17,LOCAL FOR DEMO,202,Oracle DB
116,Stop on error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 14:51:27,9,Admin Admin,02.08.2016 14:50:52,1,17,LOCAL FOR DEMO,204,War Applications on local
116,Stop on error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 14:51:27,9,Admin Admin,02.08.2016 14:50:52,1,17,LOCAL FOR DEMO,202,Oracle DB
117,Stop on Error 2,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 15:04:56,9,Admin Admin,02.08.2016 15:03:21,1,17,LOCAL FOR DEMO,204,War Applications on local
117,Stop on Error 2,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 15:04:56,9,Admin Admin,02.08.2016 15:03:21,1,17,LOCAL FOR DEMO,202,Oracle DB
118,Contnue on error 10,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 15:27:33,9,Admin Admin,02.08.2016 15:24:32,1,17,LOCAL FOR DEMO,204,War Applications on local
118,Contnue on error 10,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 15:27:33,9,Admin Admin,02.08.2016 15:24:32,1,17,LOCAL FOR DEMO,202,Oracle DB
119,Application dependancy,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 15:54:58,9,Admin Admin,02.08.2016 15:50:10,1,17,LOCAL FOR DEMO,204,War Applications on local
119,Application dependancy,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 15:54:58,9,Admin Admin,02.08.2016 15:50:10,1,17,LOCAL FOR DEMO,202,Oracle DB
124,Multiple platform deployment,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 19:21:53,9,Admin Admin,02.08.2016 19:11:09,3,17,LOCAL FOR DEMO,204,War Applications on local
124,Multiple platform deployment,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 19:21:53,9,Admin Admin,02.08.2016 19:11:09,3,17,LOCAL FOR DEMO,202,Oracle DB
126,deneme 1,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 19:09:17,9,Admin Admin,02.08.2016 19:08:44,3,17,LOCAL FOR DEMO,202,Oracle DB
130,parametre history,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,03.08.2016 09:37:04,9,Admin Admin,03.08.2016 09:05:06,1,17,LOCAL FOR DEMO,204,War Applications on local
130,parametre history,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,03.08.2016 09:37:04,9,Admin Admin,03.08.2016 09:05:06,1,17,LOCAL FOR DEMO,202,Oracle DB
142,acilllll,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,27.01.2017 23:11:04,9,Admin Admin,27.01.2017 23:10:09,1,17,LOCAL FOR DEMO,202,Oracle DB
48,Deneme 2 on error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,04.01.2016 12:49:18,9,demo KEMAL,04.01.2016 12:48:10,3,17,LOCAL FOR DEMO,202,Oracle DB
48,Deneme 2 on error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,04.01.2016 12:49:18,9,demo KEMAL,04.01.2016 12:48:10,3,17,LOCAL FOR DEMO,204,War Applications on local
49,sss,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,04.01.2016 13:42:47,9,demo KEMAL,04.01.2016 13:38:38,2,17,LOCAL FOR DEMO,202,Oracle DB
49,sss,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,04.01.2016 13:42:47,9,demo KEMAL,04.01.2016 13:38:38,2,17,LOCAL FOR DEMO,204,War Applications on local
63,xxxxxxxxxxxxxxxxxxxxxxxxx,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,13.01.2016 17:39:40,9,demo KEMAL,13.01.2016 17:39:00,2,17,LOCAL FOR DEMO,204,War Applications on local
67,deneme deployment,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,26.01.2016 06:12:20,9,demo KEMAL,26.01.2016 06:09:27,1,17,LOCAL FOR DEMO,204,War Applications on local
67,deneme deployment,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,26.01.2016 06:12:20,9,demo KEMAL,26.01.2016 06:09:27,1,17,LOCAL FOR DEMO,202,Oracle DB
73,File Check Deneme,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,05.02.2016 12:28:26,9,demo KEMAL,05.02.2016 12:27:54,2,17,LOCAL FOR DEMO,1,app for git
82,xx,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,07.03.2016 12:06:14,9,demo KEMAL,07.03.2016 12:05:48,1,17,LOCAL FOR DEMO,204,War Applications on local
87,shell deployment,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,04.05.2016 11:10:37,9,demo KEMAL,04.05.2016 11:10:05,1,17,LOCAL FOR DEMO,205,Shell Dummy App
92,deneme deployment,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,04.05.2016 14:00:51,9,demo KEMAL,04.05.2016 13:59:59,3,17,LOCAL FOR DEMO,208,Long Running Application For Test
97,Deploy - Stop On Error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 15:19:51,9,demo KEMAL,01.08.2016 15:13:45,1,17,LOCAL FOR DEMO,204,War Applications on local
97,Deploy - Stop On Error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 15:19:51,9,demo KEMAL,01.08.2016 15:13:45,1,17,LOCAL FOR DEMO,202,Oracle DB
99,Continue On Error 2,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 15:30:27,9,demo KEMAL,01.08.2016 15:26:06,1,17,LOCAL FOR DEMO,204,War Applications on local
99,Continue On Error 2,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 15:30:27,9,demo KEMAL,01.08.2016 15:26:06,1,17,LOCAL FOR DEMO,202,Oracle DB
100,Continue On Error 2,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 15:42:21,9,demo KEMAL,01.08.2016 15:37:57,1,17,LOCAL FOR DEMO,204,War Applications on local
100,Continue On Error 2,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 15:42:21,9,demo KEMAL,01.08.2016 15:37:57,1,17,LOCAL FOR DEMO,202,Oracle DB
101,Continue On Error 3,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 15:55:25,9,demo KEMAL,01.08.2016 15:50:54,1,17,LOCAL FOR DEMO,204,War Applications on local
101,Continue On Error 3,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 15:55:25,9,demo KEMAL,01.08.2016 15:50:54,1,17,LOCAL FOR DEMO,202,Oracle DB
102,Continue on error log addded,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 17:46:58,9,demo KEMAL,01.08.2016 17:42:34,1,17,LOCAL FOR DEMO,204,War Applications on local
102,Continue on error log addded,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,01.08.2016 17:46:58,9,demo KEMAL,01.08.2016 17:42:34,1,17,LOCAL FOR DEMO,202,Oracle DB
105,x,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 10:33:34,9,demo KEMAL,02.08.2016 10:27:24,1,17,LOCAL FOR DEMO,204,War Applications on local
105,x,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 10:33:34,9,demo KEMAL,02.08.2016 10:27:24,1,17,LOCAL FOR DEMO,202,Oracle DB
107,Coninut On Error 5,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 11:32:26,9,demo KEMAL,02.08.2016 11:26:55,1,17,LOCAL FOR DEMO,204,War Applications on local
107,Coninut On Error 5,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 11:32:26,9,demo KEMAL,02.08.2016 11:26:55,1,17,LOCAL FOR DEMO,202,Oracle DB
108,Continue on Error 6,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 12:27:25,9,demo KEMAL,02.08.2016 12:22:28,1,17,LOCAL FOR DEMO,204,War Applications on local
108,Continue on Error 6,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 12:27:25,9,demo KEMAL,02.08.2016 12:22:28,1,17,LOCAL FOR DEMO,202,Oracle DB
109,Continue On Error 7,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 12:43:55,9,demo KEMAL,02.08.2016 12:39:29,1,17,LOCAL FOR DEMO,204,War Applications on local
109,Continue On Error 7,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 12:43:55,9,demo KEMAL,02.08.2016 12:39:29,1,17,LOCAL FOR DEMO,202,Oracle DB
110,Continue On Error 8,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 13:20:51,9,demo KEMAL,02.08.2016 13:19:15,1,17,LOCAL FOR DEMO,204,War Applications on local
110,Continue On Error 8,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 13:20:51,9,demo KEMAL,02.08.2016 13:19:15,1,17,LOCAL FOR DEMO,202,Oracle DB
111,Continue On Error 9,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 13:33:56,9,demo KEMAL,02.08.2016 13:29:28,1,17,LOCAL FOR DEMO,204,War Applications on local
111,Continue On Error 9,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 13:33:56,9,demo KEMAL,02.08.2016 13:29:28,1,17,LOCAL FOR DEMO,202,Oracle DB
112,Stop On Error x,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 14:02:56,9,demo KEMAL,02.08.2016 14:01:07,1,17,LOCAL FOR DEMO,204,War Applications on local
112,Stop On Error x,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 14:02:56,9,demo KEMAL,02.08.2016 14:01:07,1,17,LOCAL FOR DEMO,202,Oracle DB
113,Stop On Error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 14:49:25,9,demo KEMAL,02.08.2016 14:48:53,2,17,LOCAL FOR DEMO,204,War Applications on local
113,Stop On Error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 14:49:25,9,demo KEMAL,02.08.2016 14:48:53,2,17,LOCAL FOR DEMO,202,Oracle DB
114,Continue on error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 14:15:57,9,demo KEMAL,02.08.2016 14:11:01,1,17,LOCAL FOR DEMO,204,War Applications on local
114,Continue on error,5,URGENT,REJECTED,Rejected,DEPLOY_FAIL,02.08.2016 14:15:57,9,demo KEMAL,02.08.2016 14:11:01,1,17,LOCAL FOR DEMO,202,Oracle DB
